Timestep	MeanReward100Episodes	BestMeanReward	Episodes	Exploration	LearningRate	RunningTime
3570000	-8.77	-7.42	1078	0.05594285714285714	7.68e-05	2.951112377643585
3580000	-8.86	-7.42	1081	0.05577142857142857	7.67e-05	3.148196788628896
3590000	-8.89	-7.42	1084	0.0556	7.66e-05	2.8755467693010965
3600000	-8.84	-7.42	1087	0.055428571428571424	7.65e-05	3.101390469074249
3610000	-8.86	-7.42	1090	0.05525714285714286	7.64e-05	3.7653881788253782
3620000	-8.84	-7.42	1094	0.055085714285714286	7.630000000000001e-05	3.054776938756307
3630000	-8.85	-7.42	1097	0.054914285714285714	7.620000000000001e-05	2.9087958375612897
3640000	-8.96	-7.42	1100	0.05474285714285714	7.61e-05	2.8982813715934754
3650000	-8.89	-7.42	1103	0.054571428571428576	7.6e-05	2.897010060151418
3660000	-8.87	-7.42	1106	0.0544	7.59e-05	2.902292569478353
3670000	-8.79	-7.42	1109	0.05422857142857143	7.58e-05	3.238143213589986
3680000	-8.88	-7.42	1112	0.05405714285714285	7.57e-05	3.6328032771746317
3690000	-8.89	-7.42	1115	0.05388571428571429	7.560000000000001e-05	4.662332729498545
3700000	-8.94	-7.42	1118	0.05371428571428572	7.55e-05	3.228525372346242
3710000	-9.04	-7.42	1121	0.05354285714285714	7.54e-05	3.3724804639816286
3720000	-8.97	-7.42	1125	0.05337142857142858	7.53e-05	3.3762985666592917
3730000	-8.95	-7.42	1128	0.0532	7.520000000000001e-05	3.4319689154624937
3740000	-8.9	-7.42	1131	0.05302857142857143	7.510000000000001e-05	3.3312857945760093
3750000	-8.95	-7.42	1134	0.05285714285714285	7.500000000000001e-05	3.3342807133992514
3760000	-9.0	-7.42	1137	0.05268571428571429	7.49e-05	4.144565530618032
3770000	-9.01	-7.42	1140	0.05251428571428571	7.48e-05	4.107610011100769
3780000	-9.02	-7.42	1143	0.05234285714285714	7.47e-05	3.3868558287620543
3790000	-8.94	-7.42	1147	0.05217142857142857	7.46e-05	3.6543254415194193
3800000	-9.07	-7.42	1150	0.052	7.45e-05	3.3025718450546266
3810000	-9.21	-7.42	1153	0.051828571428571425	7.44e-05	3.15753786166509
3820000	-9.16	-7.42	1156	0.05165714285714286	7.43e-05	3.024942171573639
3830000	-9.14	-7.42	1159	0.05148571428571429	7.42e-05	3.112310775121053
3840000	-9.1	-7.42	1162	0.051314285714285715	7.41e-05	3.037172003587087
3850000	-9.03	-7.42	1165	0.05114285714285715	7.400000000000001e-05	3.0627495368321735
3860000	-9.18	-7.42	1168	0.05097142857142857	7.390000000000001e-05	3.446950149536133
3870000	-9.26	-7.42	1171	0.050800000000000005	7.38e-05	3.025499161084493
3880000	-9.51	-7.42	1174	0.050628571428571426	7.37e-05	2.7873467445373534
3890000	-9.49	-7.42	1177	0.05045714285714286	7.36e-05	2.6774609287579856
3900000	-9.6	-7.42	1180	0.05028571428571428	7.35e-05	2.664255925019582
3910000	-9.61	-7.42	1183	0.050114285714285715	7.34e-05	2.6914183855056764
3920000	-9.77	-7.42	1186	0.049942857142857136	7.33e-05	2.6985639572143554
3930000	-9.89	-7.42	1189	0.04977142857142857	7.32e-05	2.7714513341585794
3940000	-9.77	-7.42	1193	0.0496	7.31e-05	3.1452044288317365
3950000	-9.63	-7.42	1196	0.049428571428571426	7.3e-05	2.951270508766174
3960000	-9.6	-7.42	1199	0.04925714285714286	7.29e-05	2.726236327489217
3970000	-9.51	-7.42	1202	0.04908571428571428	7.280000000000001e-05	2.887426277001699
3980000	-9.68	-7.42	1205	0.048914285714285716	7.27e-05	2.9004021247227985
3990000	-9.69	-7.42	1208	0.04874285714285714	7.26e-05	3.2799723943074546
4000000	-9.68	-7.42	1211	0.04857142857142857	7.25e-05	3.8395395278930664
4010000	-9.77	-7.42	1214	0.0484	7.24e-05	3.015289024511973
4020000	-9.77	-7.42	1217	0.04822857142857143	7.23e-05	3.316584225495656
4030000	-9.69	-7.42	1220	0.048057142857142854	7.219999999999999e-05	3.0119394580523173
4040000	-9.69	-7.42	1223	0.04788571428571429	7.21e-05	3.204501720269521
4050000	-9.76	-7.42	1227	0.04771428571428571	7.2e-05	3.818033456802368
4060000	-9.83	-7.42	1230	0.047542857142857144	7.19e-05	3.0653547128041585
4070000	-9.83	-7.42	1233	0.047371428571428564	7.180000000000001e-05	2.994012641906738
4080000	-9.83	-7.42	1236	0.0472	7.170000000000001e-05	3.1351771553357444
4090000	-9.79	-7.42	1239	0.04702857142857143	7.16e-05	2.6022138357162476
4100000	-9.81	-7.42	1242	0.046857142857142854	7.15e-05	2.763913305600484
4110000	-9.85	-7.42	1245	0.04668571428571429	7.14e-05	2.902224318186442
