Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
73.64153933525085	42	9.392524	0.745792	11.0	8.0	9.392523364485982	0.7457920502153272	1005	43254
75.32377481460571	43	9.305555	0.7632574	11.0	8.0	9.305555555555555	0.7632573146685603	1005	44259
76.96179819107056	44	9.411215	0.8197705	11.0	8.0	9.411214953271028	0.8197705517603137	1007	45266
78.65050935745239	45	9.314815	0.72836894	11.0	8.0	9.314814814814815	0.7283689051591532	1006	46272
80.26391816139221	46	9.268518	0.71500427	11.0	8.0	9.268518518518519	0.7150042926765919	1001	47273
81.76700830459595	47	9.420561	0.7616679	11.0	8.0	9.42056074766355	0.7616679088152968	1008	48281
83.25959086418152	48	9.35514	0.7394408	11.0	8.0	9.355140186915888	0.7394407642935508	1001	49282
85.05504131317139	49	9.35514	0.8344492	11.0	8.0	9.355140186915888	0.8344491321700828	1001	50283
86.72643232345581	50	9.266055	0.7374914	11.0	8.0	9.26605504587156	0.7374914315765648	1010	51293
88.23014259338379	51	9.420561	0.7616679	11.0	8.0	9.42056074766355	0.7616679088152968	1008	52301
89.71765422821045	52	9.443397	0.7278839	11.0	8.0	9.443396226415095	0.7278838373947294	1001	53302
91.21222519874573	53	9.383178	0.75683624	11.0	8.0	9.383177570093459	0.7568362557393589	1004	54306
92.70472455024719	54	9.45283	0.8256738	11.0	8.0	9.452830188679245	0.8256738296996629	1002	55308
94.21731352806091	55	9.256881	0.70909774	11.0	8.0	9.256880733944953	0.7090977562913613	1009	56317
95.8445520401001	56	9.373832	0.6630905	11.0	8.0	9.373831775700934	0.6630905336473555	1003	57320
97.33930397033691	57	9.287037	0.7459883	11.0	8.0	9.287037037037036	0.7459883566503485	1003	58323
98.92762470245361	58	9.256881	0.79451865	11.0	8.0	9.256880733944953	0.7945187190682925	1009	59332
102.71184968948364	59	9.383178	0.7443853	11.0	8.0	9.383177570093459	0.7443853365136404	1004	60336
104.56428074836731	60	9.429907	0.7248867	11.0	8.0	9.429906542056075	0.7248867076510399	1009	61345
106.23095774650574	61	9.342592	0.7836529	11.0	8.0	9.342592592592593	0.7836528548931391	1009	62354
108.08320021629333	62	9.287037	0.7704127	11.0	8.0	9.287037037037036	0.7704126590957112	1003	63357
109.66242408752441	63	9.373832	0.704105	11.0	8.0	9.373831775700934	0.7041049795079388	1003	64360
111.2410180568695	64	9.238532	0.8116026	11.0	8.0	9.238532110091743	0.8116025891595036	1007	65367
112.80428552627563	65	9.287037	0.74598837	11.0	8.0	9.287037037037036	0.7459883566503485	1003	66370
114.23988914489746	66	9.287037	0.82832855	11.0	8.0	9.287037037037036	0.8283285929433543	1003	67373
115.73426985740662	67	9.373832	0.7553345	11.0	8.0	9.373831775700934	0.7553344804178225	1003	68376
117.5037043094635	68	9.333333	0.7328281	11.0	8.0	9.333333333333334	0.73282810879294	1008	69384
119.64152479171753	69	9.45283	0.728556	11.0	8.0	9.452830188679245	0.7285560217474651	1002	70386
121.19526100158691	70	9.277778	0.7556372	11.0	8.0	9.277777777777779	0.7556372504853023	1002	71388
124.40304112434387	71	9.342592	0.79538065	11.0	8.0	9.342592592592593	0.7953806104631204	1009	72397
125.88267517089844	72	9.296296	0.69733965	11.0	8.0	9.296296296296296	0.6973396438430641	1004	73401
127.61329579353333	73	9.333333	0.7576768	11.0	8.0	9.333333333333334	0.7576767609436587	1008	74409
129.35515809059143	74	9.392524	0.745792	11.0	8.0	9.392523364485982	0.7457920502153272	1005	75414
130.98900818824768	75	9.333333	0.7817359	11.0	8.0	9.333333333333334	0.7817359599705717	1008	76422
132.88199377059937	76	9.411215	0.7848242	11.0	8.0	9.411214953271028	0.7848241785127856	1007	77429
134.6880841255188	77	9.287037	0.805662	11.0	8.0	9.287037037037036	0.8056619767932952	1003	78432
136.3329713344574	78	9.392524	0.79433745	11.0	8.0	9.392523364485982	0.7943375462009638	1005	79437
137.95931935310364	79	9.373832	0.7676078	11.0	8.0	9.373831775700934	0.7676078205002269	1003	80440
139.78066182136536	80	9.462264	0.75454	11.0	8.0	9.462264150943396	0.754540073605842	1003	81443
141.6175799369812	81	9.324074	0.6915991	11.0	8.0	9.324074074074074	0.6915991092000949	1007	82450
143.26864290237427	82	9.462264	0.75454	11.0	8.0	9.462264150943396	0.7545400736058419	1003	83453
144.92977786064148	83	9.277778	0.6643478	11.0	8.0	9.277777777777779	0.6643478190611887	1002	84455
146.4619791507721	84	9.364486	0.7155486	11.0	8.0	9.36448598130841	0.7155485885065784	1002	85457
147.99118900299072	85	9.364486	0.778118	11.0	8.0	9.36448598130841	0.7781180671588279	1002	86459
149.63375401496887	86	9.401869	0.759486	11.0	8.0	9.401869158878505	0.7594859683704689	1006	87465
151.27945685386658	87	9.268518	0.7528523	11.0	8.0	9.268518518518519	0.7528523720501311	1001	88466
152.8053798675537	88	9.314815	0.7533646	11.0	8.0	9.314814814814815	0.7533646521039997	1006	89472
154.29334807395935	89	9.429907	0.72488666	11.0	8.0	9.429906542056075	0.7248867076510399	1009	90481
155.97306036949158	90	9.35514	0.7764325	11.0	8.0	9.355140186915888	0.7764324891799483	1001	91482
157.7351200580597	91	9.220183	0.708504	11.0	8.0	9.220183486238533	0.708504021148911	1005	92487
159.26806378364563	92	9.420561	0.71089494	11.0	8.0	9.42056074766355	0.7108949628312753	1008	93495
160.7954137325287	93	9.383178	0.76908565	11.0	8.0	9.383177570093459	0.7690856303342425	1004	94499
162.3758566379547	94	9.333333	0.7328281	11.0	8.0	9.333333333333334	0.73282810879294	1008	95507
163.84044909477234	95	9.296296	0.78480077	11.0	8.0	9.296296296296296	0.7848007444598921	1004	96511
165.35284209251404	96	9.429907	0.76258475	11.0	8.0	9.429906542056075	0.7625847528532841	1009	97520
166.85294032096863	97	9.364486	0.7155485	11.0	8.0	9.36448598130841	0.7155485885065785	1002	98522
168.37469696998596	98	9.305555	0.65910065	11.0	8.0	9.305555555555555	0.6591005843169263	1005	99527
170.02926325798035	99	9.392524	0.73315346	11.0	8.0	9.392523364485982	0.733153594671222	1005	100532
