Timestep	MeanReward100Episodes	BestMeanReward	Episodes	Exploration	LearningRate	RunningTime
3670000	319.04	324.05	7349	0.05422857142857143	7.58e-05	3.125008507569631
3680000	315.18	324.05	7354	0.05405714285714285	7.57e-05	3.376432172457377
3690000	317.37	324.05	7359	0.05388571428571429	7.560000000000001e-05	4.63060024579366
3700000	314.98	324.05	7364	0.05371428571428572	7.55e-05	3.3714760899543763
3710000	315.14	324.05	7368	0.05354285714285714	7.54e-05	3.312607105573018
3720000	315.46	324.05	7373	0.05337142857142858	7.53e-05	3.27242994705836
3730000	311.49	324.05	7378	0.0532	7.520000000000001e-05	3.349510395526886
3740000	308.0	324.05	7382	0.05302857142857143	7.510000000000001e-05	3.26086833079656
3750000	312.58	324.05	7386	0.05285714285714285	7.500000000000001e-05	3.3273008783658344
3760000	311.9	324.05	7390	0.05268571428571429	7.49e-05	3.614598580201467
3770000	310.27	324.05	7394	0.05251428571428571	7.48e-05	4.436993213494619
3780000	307.63	324.05	7399	0.05234285714285714	7.47e-05	3.409205877780914
3790000	306.21	324.05	7405	0.05217142857142857	7.46e-05	3.5381016532580056
3800000	307.24	324.05	7409	0.052	7.45e-05	3.3241748849550885
3810000	304.43	324.05	7414	0.051828571428571425	7.44e-05	3.137194577852885
3820000	307.17	324.05	7417	0.05165714285714286	7.43e-05	3.106625485420227
3830000	310.13	324.05	7421	0.05148571428571429	7.42e-05	3.0025131702423096
3840000	311.99	324.05	7426	0.051314285714285715	7.41e-05	3.070340458552043
3850000	307.92	324.05	7429	0.05114285714285715	7.400000000000001e-05	3.0033655166625977
3860000	307.11	324.05	7434	0.05097142857142857	7.390000000000001e-05	3.0715964357058207
3870000	312.04	324.05	7438	0.050800000000000005	7.38e-05	3.447057632605235
3880000	314.27	324.05	7443	0.050628571428571426	7.37e-05	2.8371618151664735
3890000	315.38	324.05	7448	0.05045714285714286	7.36e-05	2.674753789107005
3900000	314.47	324.05	7453	0.05028571428571428	7.35e-05	2.6445465882619223
3910000	310.96	324.05	7458	0.050114285714285715	7.34e-05	2.695576055844625
3920000	311.04	324.05	7463	0.049942857142857136	7.33e-05	2.64586478471756
3930000	309.4	324.05	7467	0.04977142857142857	7.32e-05	2.626056198279063
3940000	306.88	324.05	7474	0.0496	7.31e-05	2.7749810417493186
3950000	309.34	324.05	7477	0.049428571428571426	7.3e-05	3.259014296531677
3960000	309.65	324.05	7483	0.04925714285714286	7.29e-05	2.6906325062115988
3970000	306.96	324.05	7488	0.04908571428571428	7.280000000000001e-05	2.76349907318751
3980000	303.13	324.05	7493	0.048914285714285716	7.27e-05	2.7463579297065737
3990000	301.85	324.05	7498	0.04874285714285714	7.26e-05	3.025528585910797
4000000	305.4	324.05	7503	0.04857142857142857	7.25e-05	3.379856340090434
4010000	308.25	324.05	7507	0.0484	7.24e-05	3.5559519370396933
4020000	308.89	324.05	7512	0.04822857142857143	7.23e-05	2.968673034509023
4030000	307.92	324.05	7516	0.048057142857142854	7.219999999999999e-05	3.240110754966736
4040000	303.94	324.05	7522	0.04788571428571429	7.21e-05	2.942657701174418
4050000	303.75	324.05	7525	0.04771428571428571	7.2e-05	3.1811752955118817
4060000	308.06	324.05	7529	0.047542857142857144	7.19e-05	3.787434959411621
4070000	313.16	324.05	7534	0.047371428571428564	7.180000000000001e-05	2.971440772215525
4080000	309.85	324.05	7538	0.0472	7.170000000000001e-05	2.930467987060547
4090000	313.85	324.05	7543	0.04702857142857143	7.16e-05	3.079224097728729
4100000	311.9	324.05	7547	0.046857142857142854	7.15e-05	2.5504794239997866
4110000	313.2	324.05	7551	0.04668571428571429	7.14e-05	2.744921362400055
4120000	317.25	324.05	7556	0.04651428571428571	7.13e-05	2.8824141303698223
